"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"ElapsedTime"|"Min"|0.0|0.0|10,"Steering"|"volt"|-130.0|130.09|10,"GPSDOP"|""|0.0|20.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|1,"Battery"|"Volts"|0.0|20.0|1,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"Gsum"|"G"|0.0|3.0|25,"GsumMax"|"G"|0.0|3.0|25,"GsumPct"|"%"|0|100|25,"RPM"|""|0|10000|25,"GPIO1"|""|0.0|1.0|10,"LR_SGAMP_CA"|""|-32768|32767|200,"RR_SGAMP_RA"|""|-32768|32767|1,"RR_SGAMP_CA"|""|-32768|32767|1,"LR_SGAMP_CA"|""|-32768|32767|1,"LR_SGAMP_RA"|""|-32768|32767|1,"RF_SGAMP_CA"|""|-32768|32767|1,"RF_SGAMP_RA"|""|-32768|32767|1,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10,"GPSQual"|""|0|5|10,"GPSDOP"|""|0.0|20.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"PredTime"|"Min"|0.0|0.0|5,"CurrentLap"|""|0|0|10,"Distance"|"mi"|0.0|0.0|10,"SessionTime"|"Min"|0.0|0.0|10
40154,1722833340700,0.6692,4.797,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776604,-117.070602,0.04,486.9,16,2,1.3,0,0.0,-1,0.0,,0,0.0,0.6692
40159,1722833340705,0.6693,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40164,1722833340710,0.6694,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40169,1722833340715,0.6695,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40174,1722833340720,0.6696,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,91,0,,0,,,,,,,,,,,,,,,,,,,,,
40179,1722833340725,0.6696,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40184,1722833340730,0.6697,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40189,1722833340735,0.6698,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40194,1722833340740,0.6699,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40199,1722833340745,0.67,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40204,1722833340750,0.6701,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40209,1722833340755,0.6702,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40214,1722833340760,0.6702,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,92,0,,0,,,,,,,,,,,,,,,,,,,,,
40219,1722833340765,0.6703,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40224,1722833340770,0.6704,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40229,1722833340775,0.6705,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40234,1722833340780,0.6706,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40239,1722833340785,0.6706,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40244,1722833340792,0.6707,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40249,1722833340797,0.6708,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40254,1722833340802,0.6709,3.93,0.7,1,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,89,0,0,0,,,,,,,32.776604,-117.070602,0.12,486.3,16,2,1.3,0,0.0,-1,0.0,0.0,0,0.0,0.6709
40259,1722833340807,0.671,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40264,1722833340812,0.6711,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40269,1722833340817,0.6712,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40274,1722833340822,0.6712,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40279,1722833340827,0.6713,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40284,1722833340832,0.6714,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40289,1722833340837,0.6715,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40294,1722833340842,0.6716,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,90,0,,0,,,,,,,,,,,,,,,,,,,,,
40299,1722833340847,0.6716,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40304,1722833340852,0.6717,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40309,1722833340857,0.6718,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40314,1722833340862,0.6719,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40319,1722833340867,0.672,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40324,1722833340872,0.6721,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40329,1722833340877,0.6722,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40334,1722833340882,0.6722,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,90,0,,0,,,,,,,,,,,,,,,,,,,,,
40339,1722833340887,0.6723,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40344,1722833340892,0.6724,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40349,1722833340895,0.6725,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40354,1722833340900,0.6726,4.624,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776604,-117.070602,0.09,485.9,16,2,1.3,0,0.0,-1,0.0,,0,0.0,0.6726
40359,1722833340905,0.6726,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40364,1722833340910,0.6727,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40369,1722833340915,0.6728,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40374,1722833340920,0.6729,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,89,0,,0,,,,,,,,,,,,,,,,,,,,,
40379,1722833340925,0.673,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40384,1722833340930,0.6731,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40389,1722833340935,0.6732,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40394,1722833340940,0.6732,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40399,1722833340945,0.6733,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40404,1722833340950,0.6734,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40409,1722833340955,0.6735,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40414,1722833340960,0.6736,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,94,0,,0,,,,,,,,,,,,,,,,,,,,,
40419,1722833340965,0.6737,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40424,1722833340970,0.6737,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40429,1722833340975,0.6738,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40434,1722833340980,0.6739,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40439,1722833340985,0.674,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40444,1722833340990,0.6741,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40449,1722833340995,0.6742,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40454,1722833340995,0.6742,4.364,0.6,1,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,94,0,0,0,,,,,,,32.776604,-117.070602,0.09,485.7,16,2,1.3,0,0.0,-1,0.0,0.0,0,0.0,0.6742
40459,1722833341000,0.6743,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40464,1722833341005,0.6744,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40469,1722833341010,0.6745,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40474,1722833341015,0.6746,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40479,1722833341020,0.6746,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40484,1722833341025,0.6747,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40489,1722833341030,0.6748,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40494,1722833341035,0.6749,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,90,0,,0,,,,,,,,,,,,,,,,,,,,,
40499,1722833341040,0.675,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40504,1722833341045,0.6751,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40509,1722833341050,0.6752,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40514,1722833341055,0.6752,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40519,1722833341060,0.6753,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40524,1722833341065,0.6754,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40529,1722833341070,0.6755,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40534,1722833341075,0.6756,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,89,0,,0,,,,,,,,,,,,,,,,,,,,,
40539,1722833341080,0.6756,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40544,1722833341085,0.6757,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40549,1722833341094,0.6758,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40554,1722833341099,0.6759,4.45,0.7,1,,,,,,,,,,,,,,0,0,,,,,,,32.776604,-117.070602,0.0,485.3,16,2,1.3,0,0.0,-1,0.0,,0,0.0,0.6759
40559,1722833341104,0.676,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40564,1722833341109,0.6761,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40569,1722833341114,0.6762,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40574,1722833341119,0.6762,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,91,0,,0,,,,,,,,,,,,,,,,,,,,,
40579,1722833341124,0.6763,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40584,1722833341129,0.6764,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40589,1722833341134,0.6765,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40594,1722833341139,0.6766,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40599,1722833341144,0.6766,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40604,1722833341149,0.6767,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40609,1722833341154,0.6768,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40614,1722833341159,0.6769,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,91,0,,0,,,,,,,,,,,,,,,,,,,,,
40619,1722833341164,0.677,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40624,1722833341169,0.6771,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40629,1722833341174,0.6772,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40634,1722833341179,0.6772,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40639,1722833341184,0.6773,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40644,1722833341191,0.6774,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40649,1722833341196,0.6775,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40654,1722833341201,0.6776,4.19,0.7,1,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,92,0,0,0,,,,,,,32.776604,-117.070602,0.08,485.0,16,2,1.3,0,0.0,-1,0.0,0.0,0,0.0,0.6776
40659,1722833341206,0.6776,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40664,1722833341211,0.6777,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40669,1722833341216,0.6778,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40674,1722833341221,0.6779,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40679,1722833341226,0.678,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40684,1722833341231,0.6781,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40689,1722833341236,0.6782,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40694,1722833341241,0.6782,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,90,0,,0,,,,,,,,,,,,,,,,,,,,,
40699,1722833341246,0.6783,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40704,1722833341251,0.6784,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40709,1722833341256,0.6785,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40714,1722833341261,0.6786,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40719,1722833341266,0.6786,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40724,1722833341271,0.6787,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40729,1722833341276,0.6788,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40734,1722833341281,0.6789,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,85,0,,0,,,,,,,,,,,,,,,,,,,,,
40739,1722833341286,0.679,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40744,1722833341291,0.6791,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40749,1722833341296,0.6792,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40754,1722833341301,0.6792,4.277,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776604,-117.070602,0.07,484.9,16,2,1.3,0,0.0,-1,0.0,,0,0.0,0.6792
40759,1722833341306,0.6793,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40764,1722833341311,0.6794,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40769,1722833341316,0.6795,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40774,1722833341321,0.6796,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,88,0,,0,,,,,,,,,,,,,,,,,,,,,
40779,1722833341326,0.6796,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40784,1722833341331,0.6797,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40789,1722833341336,0.6798,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40794,1722833341341,0.6799,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40799,1722833341346,0.68,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40804,1722833341351,0.6801,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40809,1722833341356,0.6801,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40814,1722833341361,0.6802,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,90,0,,0,,,,,,,,,,,,,,,,,,,,,
40819,1722833341366,0.6803,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40824,1722833341371,0.6804,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40829,1722833341376,0.6805,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40834,1722833341381,0.6806,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40839,1722833341386,0.6806,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40844,1722833341391,0.6807,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40849,1722833341396,0.6808,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40854,1722833341401,0.6809,4.017,0.6,1,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,94,0,0,0,,,,,,,32.776608,-117.070602,0.08,484.7,16,2,1.3,0,0.0,-1,0.0,0.0,0,0.0,0.6809
40859,1722833341406,0.681,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40864,1722833341411,0.6811,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40869,1722833341416,0.6812,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40874,1722833341421,0.6812,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40879,1722833341426,0.6813,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40884,1722833341431,0.6814,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40889,1722833341436,0.6815,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40894,1722833341441,0.6816,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,92,0,,0,,,,,,,,,,,,,,,,,,,,,
40899,1722833341446,0.6816,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40904,1722833341451,0.6817,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40909,1722833341456,0.6818,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40914,1722833341461,0.6819,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40919,1722833341466,0.682,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40924,1722833341471,0.6821,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40929,1722833341476,0.6822,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40934,1722833341481,0.6822,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,91,0,,0,,,,,,,,,,,,,,,,,,,,,
40939,1722833341486,0.6823,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40944,1722833341491,0.6824,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40949,1722833341496,0.6825,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40954,1722833341501,0.6826,4.104,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776608,-117.070602,0.09,484.5,16,2,1.3,0,0.0,-1,0.0,,0,0.0,0.6826
40959,1722833341506,0.6827,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40964,1722833341511,0.6827,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40969,1722833341516,0.6828,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40974,1722833341521,0.6829,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,89,0,,0,,,,,,,,,,,,,,,,,,,,,
40979,1722833341526,0.683,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40984,1722833341531,0.6831,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40989,1722833341536,0.6832,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40994,1722833341541,0.6832,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
40999,1722833341546,0.6833,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41004,1722833341551,0.6834,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41009,1722833341556,0.6835,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41014,1722833341561,0.6836,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,91,0,,0,,,,,,,,,,,,,,,,,,,,,
41019,1722833341566,0.6836,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41024,1722833341571,0.6837,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41029,1722833341576,0.6838,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41034,1722833341581,0.6839,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41039,1722833341586,0.684,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41044,1722833341592,0.6841,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41049,1722833341597,0.6842,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41054,1722833341602,0.6842,4.017,0.7,1,1,1.26,12.28,0.05,-0.02,0.01,0,0,-0,0.05,0.06,93,0,0,0,0,-1996,-21440,-2144,-25,-6369,32.776608,-117.070602,0.04,484.5,16,2,1.3,0,0.0,-1,0.0,0.0,0,0.0,0.6842
41059,1722833341607,0.6843,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41064,1722833341612,0.6844,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41069,1722833341617,0.6845,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41074,1722833341622,0.6846,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41079,1722833341627,0.6846,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41084,1722833341632,0.6847,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41089,1722833341637,0.6848,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41094,1722833341642,0.6849,,,,,,,0.05,-0.02,0.0,0,-0,-0,0.05,0.06,92,0,,0,,,,,,,,,,,,,,,,,,,,,
41099,1722833341647,0.685,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41104,1722833341652,0.6851,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41109,1722833341657,0.6852,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41114,1722833341662,0.6852,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41119,1722833341667,0.6853,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41124,1722833341672,0.6854,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41129,1722833341677,0.6855,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41134,1722833341682,0.6856,,,,,,,0.05,-0.02,0.0,0,0,-0,0.05,0.06,91,0,,0,,,,,,,,,,,,,,,,,,,,,
41139,1722833341687,0.6856,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41144,1722833341691,0.6857,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41149,1722833341696,0.6858,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41154,1722833341701,0.6859,4.017,0.6,1,,,,,,,,,,,,,,0,0,,,,,,,32.776608,-117.070602,0.0,484.4,16,2,1.7,0,0.0,-1,0.0,,0,0.0,0.6859
41159,1722833341706,0.686,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41164,1722833341711,0.6861,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41169,1722833341716,0.6862,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41174,1722833341721,0.6862,,,,,,,0.05,-0.02,0.01,0,0,-0,0.05,0.06,89,0,,0,,,,,,,,,,,,,,,,,,,,,
41179,1722833341726,0.6863,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41184,1722833341731,0.6864,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41189,1722833341736,0.6865,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41194,1722833341741,0.6866,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41199,1722833341746,0.6866,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41204,1722833341751,0.6867,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41209,1722833341756,0.6868,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41214,1722833341761,0.6869,,,,,,,0.05,-0.02,0.01,0,-0,-0,0.05,0.06,90,0,,0,,,,,,,,,,,,,,,,,,,,,
41219,1722833341766,0.687,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41224,1722833341771,0.6871,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41229,1722833341776,0.6872,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41234,1722833341781,0.6872,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41239,1722833341786,0.6873,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41244,1722833341791,0.6874,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
41249,1722833341794,0.6875,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
